delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,z_score,is_anomaly
1155.0,ekart,cosmetics,truck,same day,south,cold,288.8,20.43,7,8,no,delivered,5,1605.29,0.23080885597752332,False
1156.0,shadowfax,fragile items,truck,express,east,stormy,12.8,13.84,5,2,yes,failed,1,155.52,-0.398434393809568,False
1157.0,blue dart,automobile parts,scooter,two day,south,cold,196.1,20.33,7,16,no,delivered,4,1041.49,0.22168294464297167,False
1158.0,amazon logistics,cosmetics,ev van,two day,west,hot,3.6,47.06,1,16,no,delivered,4,152.68,-1.6940087195454212,False
1159.0,dhl,automobile parts,ev bike,standard,north,cold,248.2,30.84,7,24,no,delivered,5,1333.52,0.2384181925791455,False
1160.0,dhl,automobile parts,ev van,two day,west,rainy,201.2,7.63,11,16,no,delivered,5,1028.89,1.5108901461158415,False
1161.0,shadowfax,automobile parts,ev bike,standard,north,foggy,294.0,38.21,12,24,no,delivered,4,1584.63,1.793698760525637,False
1162.0,fedex,groceries,ev bike,express,south,foggy,280.9,1.1,10,7,yes,delayed,3,1457.8,1.2633600115284331,False
1163.0,amazon logistics,groceries,bike,two day,central,clear,289.6,9.61,11,16,no,delivered,4,1476.83,1.5148074058651693,False
1164.0,fedex,groceries,bike,express,west,stormy,23.9,30.62,6,2,yes,delayed,2,261.36,-0.04611990111050912,False
1165.0,fedex,automobile parts,bike,same day,central,clear,176.0,4.37,5,8,no,delivered,4,993.11,-0.3734898792702447,False
1166.0,delhivery,documents,van,two day,east,hot,224.2,1.91,9,16,no,delivered,5,1126.73,0.9086893520771296,False
1167.0,delhivery,cosmetics,truck,express,north,rainy,38.0,31.29,4,2,yes,delayed,2,333.87,-0.6885400074729545,False
1168.0,dhl,pharmacy,bike,two day,central,foggy,63.6,49.37,3,16,no,delivered,5,466.11,-1.0340537609575504,False
1169.0,ecom express,electronics,ev bike,same day,west,rainy,123.0,6.34,8,8,yes,delayed,2,734.02,0.5654662744945894,False
1170.0,ecom express,furniture,truck,same day,east,rainy,255.0,49.52,16,8,yes,delayed,3,1524.82,3.145850514518516,True
1171.0,shadowfax,clothing,truck,standard,west,foggy,245.0,25.22,9,24,no,delivered,4,1300.66,0.8542131229534062,False
1172.0,shadowfax,cosmetics,ev van,same day,south,cold,245.1,40.84,6,8,no,delivered,3,1448.02,-0.08527251461882447,False
1173.0,dhl,furniture,truck,express,west,clear,83.3,30.51,5,3,yes,failed,1,558.03,-0.3978177841892025,False
1174.0,blue dart,groceries,bike,express,west,clear,229.9,19.47,9,6,yes,delayed,2,1257.91,0.8517173571478319,False
1175.0,delhivery,electronics,ev bike,two day,north,rainy,29.3,6.55,3,16,no,delivered,4,166.15,-1.0079858793829712,False
1176.0,dhl,clothing,ev van,express,north,hot,284.6,31.86,8,7,yes,delayed,3,1568.58,0.5565361809633195,False
1177.0,ekart,cosmetics,bike,express,central,hot,149.4,47.81,7,4,yes,delayed,3,940.43,0.23080885597752332,False
1178.0,blue dart,fragile items,truck,two day,west,hot,215.4,15.2,6,16,no,delivered,5,1122.6,-0.09333426160945842,False
1179.0,ekart,documents,van,express,south,hot,292.1,22.48,5,7,no,delivered,5,1577.94,-0.39991856411325055,False
1180.0,delhivery,fragile items,bike,same day,east,rainy,125.0,23.79,9,8,yes,delayed,2,796.37,0.9086893520771296,False
1181.0,shadowfax,furniture,scooter,same day,north,stormy,91.8,5.74,7,8,no,delivered,4,576.22,0.2278893645719191,False
1182.0,ecom express,groceries,ev van,standard,north,foggy,95.3,1.19,5,24,no,delivered,4,480.07,-0.4021778155143831,False
1183.0,xpressbees,furniture,van,same day,north,hot,28.7,45.38,2,8,no,delivered,5,379.64,-1.3592220210820967,False
1184.0,fedex,cosmetics,truck,express,north,stormy,203.3,35.65,7,6,yes,delayed,3,1173.45,0.28125007704922644,False
1185.0,dhl,automobile parts,ev bike,same day,north,cold,297.1,49.37,6,8,no,delivered,3,1632.7206,-0.07969979580502849,False
1186.0,ekart,furniture,van,express,north,hot,262.0,45.72,11,7,yes,delayed,3,1497.16,1.492263696159071,False
1187.0,blue dart,groceries,ev van,standard,central,cold,290.1,45.8,7,24,no,delivered,3,1587.9,0.22168294464297167,False
1188.0,shadowfax,cosmetics,van,standard,north,cold,64.0,8.78,2,24,no,delivered,5,346.34,-1.3379200313817987,False
1189.0,shadowfax,furniture,ev van,same day,north,foggy,21.8,27.02,1,8,no,delivered,5,290.06,-1.6510819105725423,False
1190.0,delhivery,groceries,bike,two day,east,foggy,83.5,20.13,7,16,no,delivered,5,477.89,0.269797608257096,False
1191.0,dhl,furniture,ev van,express,west,rainy,183.2,31.86,10,5,yes,delayed,2,1061.58,1.1927721577316674,False
1192.0,ekart,furniture,bike,standard,west,foggy,219.9,40.54,9,24,no,delivered,5,1221.12,0.8615362760682972,False
1193.0,blue dart,clothing,ev bike,two day,north,rainy,235.0,49.52,6,16,no,delivered,5,1323.56,-0.09333426160945842,False
1194.0,xpressbees,electronics,truck,express,north,foggy,14.9,4.0,3,2,yes,delayed,2,136.5,-1.0448623000265271,False
1195.0,fedex,pharmacy,truck,express,north,cold,182.5,36.27,6,5,yes,delayed,3,1071.31,-0.04611990111050912,False
1196.0,shadowfax,clothing,ev van,two day,north,rainy,80.3,38.67,4,16,no,delivered,5,517.51,-0.7115962730003116,False
1197.0,xpressbees,furniture,truck,standard,north,cold,79.5,39.83,3,24,no,delivered,4,516.99,-1.0448623000265271,False
1198.0,ecom express,fragile items,ev bike,standard,central,clear,235.3,13.18,5,24,no,delivered,4,1216.04,-0.4021778155143831,False
1199.0,amazon logistics,clothing,ev bike,standard,east,clear,268.4,7.32,8,24,no,delivered,4,1363.96,0.5521625682419922,False
1200.0,shadowfax,groceries,ev van,express,south,cold,179.8,18.92,5,5,yes,delayed,3,1005.76,-0.398434393809568,False
1201.0,amazon logistics,automobile parts,scooter,two day,north,stormy,6.6,20.89,8,16,no,delivered,3,95.67,0.5521625682419922,False
1202.0,fedex,electronics,ev van,same day,central,rainy,99.0,40.08,9,8,yes,failed,1,715.24,0.9359900333686975,False
1203.0,ecom express,cosmetics,truck,two day,west,rainy,282.1,49.52,12,16,no,delivered,4,1559.66,1.8556583945065528,False
1204.0,xpressbees,clothing,bike,express,north,clear,186.7,43.47,6,5,yes,delayed,2,1113.91,-0.10178313685981814,False
1205.0,shadowfax,automobile parts,ev van,express,east,rainy,250.4,12.61,13,7,yes,failed,1,1339.83,2.1068606397163805,True
1206.0,ecom express,groceries,ev bike,express,central,clear,143.8,21.72,6,4,yes,delayed,2,834.16,-0.07962978551139223,False
1207.0,fedex,electronics,ev van,standard,south,hot,134.6,41.26,3,24,no,delivered,4,796.78,-1.0282298355897157,False
1208.0,xpressbees,cosmetics,ev bike,same day,west,cold,166.6,21.0,4,8,no,delivered,4,996.0,-0.7305025789709575,False
1209.0,ekart,clothing,van,express,south,rainy,253.2,6.18,10,7,yes,delayed,2,1334.54,1.1768999861136842,False
1210.0,ecom express,groceries,van,two day,north,clear,284.2,24.18,6,16,no,delivered,4,1493.54,-0.07962978551139223,False
1211.0,shadowfax,furniture,scooter,same day,south,cold,160.8,36.63,5,8,no,delivered,5,1013.89,-0.398434393809568,False
1212.0,amazon logistics,cosmetics,van,two day,south,hot,287.3,39.6,9,16,no,delivered,5,1555.3,0.8730441807830512,False
1213.0,fedex,groceries,bike,standard,north,foggy,235.3,38.16,9,24,no,delivered,5,1290.98,0.9359900333686975,False
1214.0,amazon logistics,fragile items,ev bike,standard,south,hot,233.1,10.75,5,24,no,delivered,3,1197.75,-0.41048226938118504,False
1215.0,delhivery,furniture,ev bike,express,central,hot,283.5,26.92,9,7,yes,delayed,2,1548.26,0.9086893520771296,False
1216.0,blue dart,groceries,ev van,same day,north,hot,43.0,7.35,2,8,no,delivered,4,337.05,-1.3534030866191789,False
1217.0,fedex,groceries,truck,same day,north,rainy,15.6,5.28,5,8,no,delivered,5,193.84,-0.3734898792702447,False
1218.0,xpressbees,fragile items,ev van,same day,south,foggy,36.7,42.64,3,8,no,delivered,3,411.42,-1.0448623000265271,False
1219.0,amazon logistics,pharmacy,scooter,two day,central,stormy,170.4,13.42,8,16,no,delivered,5,892.26,0.5521625682419922,False
1220.0,dhl,clothing,van,express,west,stormy,257.8,36.01,11,7,yes,delayed,3,1447.03,1.5108901461158415,False
1221.0,shadowfax,cosmetics,ev bike,express,east,stormy,16.5,37.54,7,2,yes,delayed,2,245.12,0.2278893645719191,False
1222.0,fedex,groceries,ev bike,express,west,rainy,153.2,10.88,7,5,yes,failed,1,848.64,0.28125007704922644,False
1223.0,ecom express,groceries,ev bike,express,north,foggy,188.3,2.31,9,5,yes,delayed,2,998.43,0.8880143044975803,False
1224.0,shadowfax,electronics,van,same day,south,foggy,183.2,16.93,7,8,no,delivered,3,1066.79,0.2278893645719191,False
1225.0,dhl,automobile parts,bike,two day,central,clear,88.0,25.39,2,16,no,delivered,3,516.17,-1.3521717493417245,False
1226.0,ecom express,electronics,ev van,express,west,hot,73.3,18.19,2,3,no,delivered,5,471.07,-1.3698219055233556,False
1227.0,delhivery,automobile parts,van,express,east,stormy,7.8,15.43,7,2,yes,delayed,2,135.29,0.269797608257096,False
1228.0,ecom express,electronics,truck,two day,south,stormy,48.7,1.56,6,16,no,delivered,5,248.18,-0.07962978551139223,False
1229.0,blue dart,furniture,bike,express,south,hot,4.9,28.79,1,2,no,delivered,3,160.87,-1.668420292871609,False
1230.0,ekart,electronics,ev van,standard,north,foggy,146.9,23.74,7,24,no,delivered,4,805.72,0.23080885597752332,False
1231.0,amazon logistics,furniture,scooter,express,central,stormy,199.2,44.98,11,5,yes,failed,2,1180.94,1.5148074058651693,False
1232.0,xpressbees,fragile items,ev van,standard,north,hot,183.7,6.89,4,24,no,delivered,5,939.17,-0.7305025789709575,False
1233.0,ecom express,pharmacy,ev bike,express,central,stormy,215.7,25.22,14,6,yes,delayed,2,1204.16,2.5007544545125344,True
1234.0,xpressbees,furniture,scooter,two day,south,hot,25.7,26.46,3,16,no,delivered,5,207.88,-1.0448623000265271,False
1235.0,shadowfax,clothing,van,two day,central,clear,170.3,25.46,8,16,no,delivered,3,927.88,0.5410512437626627,False
1236.0,dhl,automobile parts,ev van,two day,north,cold,61.9,3.78,1,16,no,delivered,4,320.84,-1.6702897377258985,False
1237.0,delhivery,groceries,truck,express,east,stormy,194.0,8.71,8,5,yes,failed,2,1046.13,0.5892434801671128,False
1238.0,blue dart,furniture,ev bike,express,north,hot,242.5,2.16,5,6,no,delivered,3,1268.98,-0.40835146786188853,False
1239.0,ekart,automobile parts,truck,two day,north,clear,191.7,10.61,6,16,no,delivered,5,990.33,-0.08455485406786362,False
1240.0,delhivery,pharmacy,scooter,two day,south,foggy,119.2,23.99,6,16,no,delivered,5,667.97,-0.04964826365292083,False
1241.0,fedex,cosmetics,bike,standard,west,foggy,116.6,37.85,5,24,no,delivered,3,696.55,-0.3734898792702447,False
1242.0,xpressbees,clothing,bike,two day,central,rainy,168.0,17.69,9,16,no,delivered,5,893.07,0.8412960263068908,False
1243.0,ecom express,furniture,van,standard,north,cold,267.8,16.79,6,24,no,delivered,5,1389.37,-0.07962978551139223,False
1244.0,fedex,furniture,ev bike,express,west,foggy,197.3,22.68,7,5,yes,delayed,3,1104.54,0.28125007704922644,False
1245.0,amazon logistics,clothing,scooter,same day,central,cold,30.3,30.15,3,8,no,delivered,4,341.95,-1.052245494463303,False
1246.0,ecom express,groceries,scooter,same day,central,foggy,235.7,33.59,6,8,no,delivered,4,1379.27,-0.07962978551139223,False
1247.0,amazon logistics,fragile items,van,two day,south,stormy,16.8,18.45,4,16,no,delivered,3,139.35,-0.7313638819222441,False
1248.0,fedex,automobile parts,scooter,same day,north,stormy,112.6,12.3,7,8,no,delivered,4,699.9,0.28125007704922644,False
1249.0,ekart,fragile items,van,express,central,stormy,113.9,26.14,7,4,yes,delayed,2,697.92,0.23080885597752332,False
1250.0,ecom express,automobile parts,truck,express,central,stormy,187.6,32.18,10,5,yes,delayed,2,1084.54,1.2105623345005712,False
1251.0,ekart,automobile parts,scooter,same day,south,hot,251.0,14.1,6,8,no,delivered,4,1397.3,-0.08455485406786362,False
1252.0,dhl,clothing,bike,two day,north,rainy,83.6,2.87,6,16,no,delivered,4,426.61,-0.07969979580502849,False
1253.0,delhivery,fragile items,bike,two day,east,hot,190.8,42.0,7,16,no,delivered,5,1080.0,0.269797608257096,False
1254.0,amazon logistics,pharmacy,van,two day,south,hot,173.9,44.8,4,16,no,delivered,4,1003.9,-0.7313638819222441,False
1255.0,shadowfax,fragile items,scooter,same day,east,hot,183.4,35.25,6,8,no,delivered,4,1122.75,-0.08527251461882447,False
1256.0,delhivery,pharmacy,ev bike,express,north,foggy,6.7,39.35,3,2,yes,delayed,2,201.55,-1.0079858793829712,False
1257.0,blue dart,clothing,bike,two day,central,foggy,154.1,49.52,8,16,no,delivered,5,920.32,0.5367001508954018,False
1258.0,fedex,pharmacy,bike,standard,east,hot,280.9,10.06,7,24,no,delivered,5,1434.68,0.28125007704922644,False
1259.0,fedex,cosmetics,truck,two day,north,stormy,74.7,10.14,6,16,no,delivered,4,403.92,-0.04611990111050912,False
1260.0,amazon logistics,clothing,truck,two day,south,clear,235.8,31.81,11,16,no,delivered,5,1274.43,1.5148074058651693,False
1261.0,ekart,furniture,ev bike,same day,west,hot,216.6,49.4,6,8,no,delivered,5,1331.2,-0.08455485406786362,False
1262.0,ecom express,pharmacy,bike,same day,west,hot,295.8,28.94,5,8,no,delivered,4,1632.7206,-0.4021778155143831,False
1263.0,fedex,furniture,ev bike,same day,north,stormy,96.0,46.9,9,8,yes,delayed,3,720.7,0.9359900333686975,False
1264.0,amazon logistics,fragile items,ev van,standard,west,stormy,255.8,47.72,11,24,no,delivered,5,1422.16,1.5148074058651693,False
1265.0,ekart,clothing,truck,standard,central,stormy,83.6,42.35,7,24,no,delivered,4,545.05,0.23080885597752332,False
1266.0,delhivery,groceries,van,same day,south,foggy,138.0,28.3,4,8,no,delivered,5,874.9,-0.6885400074729545,False
1267.0,delhivery,automobile parts,van,standard,west,hot,145.2,35.37,3,24,no,delivered,5,832.11,-1.0079858793829712,False
1268.0,dhl,furniture,ev bike,same day,west,clear,211.0,33.71,7,8,no,delivered,4,1256.13,0.2384181925791455,False
1269.0,ecom express,clothing,bike,express,central,rainy,75.1,24.75,5,3,yes,failed,1,499.75,-0.4021778155143831,False
1270.0,delhivery,clothing,ev bike,standard,north,cold,101.7,7.28,5,24,no,delivered,5,530.34,-0.36909413556293763,False
1271.0,dhl,pharmacy,scooter,same day,central,hot,292.7,3.4,5,8,no,delivered,4,1573.7,-0.3978177841892025,False
1272.0,delhivery,automobile parts,ev van,express,north,clear,196.3,0.83,6,5,yes,delayed,2,1033.99,-0.04964826365292083,False
1273.0,ecom express,electronics,bike,express,east,rainy,165.5,27.83,8,5,yes,delayed,3,960.99,0.5654662744945894,False
1274.0,xpressbees,electronics,truck,two day,north,clear,17.6,19.75,1,16,no,delivered,5,147.25,-1.6735817421376664,False
1275.0,xpressbees,groceries,van,same day,north,cold,297.1,5.29,10,8,yes,delayed,2,1612.37,1.1556557473624605,False
1276.0,xpressbees,clothing,van,two day,south,cold,229.9,37.17,6,16,no,delivered,4,1261.01,-0.10178313685981814,False
1277.0,shadowfax,clothing,van,express,north,stormy,293.2,31.23,15,7,yes,delayed,3,1609.69,2.733184398097868,True
1278.0,xpressbees,documents,bike,express,north,hot,101.5,23.22,4,4,yes,delayed,2,627.16,-0.7305025789709575,False
1279.0,delhivery,pharmacy,ev van,same day,south,stormy,38.8,47.5,7,8,no,delivered,3,436.5,0.269797608257096,False
1280.0,amazon logistics,fragile items,truck,standard,north,cold,224.0,21.03,5,24,no,delivered,5,1183.09,-0.41048226938118504,False
1281.0,xpressbees,documents,truck,two day,south,cold,221.4,25.39,8,16,no,delivered,4,1183.17,0.5269363052513212,False
1282.0,xpressbees,cosmetics,truck,express,south,cold,261.2,44.06,9,7,yes,delayed,2,1488.18,0.8412960263068908,False
1283.0,dhl,fragile items,truck,express,east,foggy,3.6,46.09,2,2,yes,delayed,2,204.27,-1.3521717493417245,False
1284.0,amazon logistics,electronics,truck,same day,central,foggy,176.5,29.24,6,8,no,delivered,4,1070.22,-0.08960065684012597,False
1285.0,dhl,fragile items,van,standard,north,clear,43.6,25.78,1,24,no,delivered,4,295.34,-1.6702897377258985,False
1286.0,delhivery,clothing,bike,express,central,hot,144.2,8.88,4,4,no,delivered,4,797.64,-0.6885400074729545,False
1287.0,ecom express,cosmetics,bike,standard,east,foggy,297.1,1.39,10,24,no,delivered,4,1503.17,1.2105623345005712,False
1288.0,ekart,cosmetics,truck,same day,central,clear,223.9,41.82,4,8,no,delivered,5,1344.96,-0.7152822741586374,False
1289.0,delhivery,fragile items,scooter,same day,east,hot,80.0,17.06,2,8,no,delivered,3,551.18,-1.327431751292988,False
1290.0,shadowfax,groceries,van,standard,north,cold,187.8,45.37,6,24,no,delivered,5,1075.11,-0.08527251461882447,False
1291.0,ekart,pharmacy,truck,standard,south,cold,144.9,25.59,4,24,no,delivered,5,801.27,-0.7152822741586374,False
1292.0,amazon logistics,electronics,truck,two day,north,stormy,136.5,13.61,9,16,no,delivered,4,723.33,0.8730441807830512,False
1293.0,dhl,furniture,scooter,express,central,cold,20.5,4.43,0,2,no,delivered,4,165.79,-1.9884077261100725,False
1294.0,delhivery,automobile parts,truck,two day,east,cold,193.8,22.92,3,16,no,delivered,5,1037.76,-1.0079858793829712,False
1295.0,ecom express,clothing,ev van,same day,central,stormy,184.2,49.33,11,8,yes,delayed,2,1168.99,1.533110364503562,False
1296.0,fedex,clothing,van,two day,west,stormy,28.1,36.38,4,16,no,delivered,5,249.64,-0.7008598574299802,False
1297.0,ekart,cosmetics,bike,express,central,rainy,39.6,24.39,5,2,yes,failed,1,321.17,-0.39991856411325055,False
1298.0,xpressbees,furniture,truck,express,south,stormy,138.7,4.24,12,4,yes,delayed,2,756.22,1.7843751894735997,False
1299.0,fedex,furniture,truck,same day,south,cold,162.0,23.89,5,8,no,delivered,4,981.67,-0.3734898792702447,False
1300.0,delhivery,documents,van,same day,west,cold,58.2,8.83,2,8,no,delivered,4,417.49,-1.327431751292988,False
1301.0,xpressbees,clothing,truck,same day,central,cold,249.7,24.62,9,8,yes,delayed,3,1422.36,0.8412960263068908,False
1302.0,dhl,cosmetics,ev bike,express,central,rainy,212.9,8.37,7,6,yes,delayed,2,1139.61,0.2384181925791455,False
1303.0,xpressbees,groceries,truck,same day,central,hot,68.4,1.73,3,8,no,delivered,4,447.19,-1.0448623000265271,False
1304.0,ecom express,cosmetics,ev bike,express,south,foggy,241.4,47.45,9,6,yes,delayed,2,1399.35,0.8880143044975803,False
1305.0,shadowfax,groceries,bike,two day,west,clear,176.1,36.67,6,16,no,delivered,5,990.51,-0.08527251461882447,False
1306.0,xpressbees,groceries,scooter,same day,central,cold,95.8,45.03,2,8,no,delivered,5,714.09,-1.3592220210820967,False
1307.0,ekart,documents,truck,express,south,rainy,248.7,12.91,9,6,yes,delayed,3,1332.23,0.8615362760682972,False
1308.0,ekart,pharmacy,scooter,two day,north,cold,154.1,26.14,4,16,no,delivered,5,848.92,-0.7152822741586374,False
1309.0,dhl,documents,ev van,standard,east,stormy,131.7,21.31,7,24,no,delivered,4,722.43,0.2384181925791455,False
1310.0,amazon logistics,automobile parts,ev bike,two day,east,hot,5.8,15.09,1,16,no,delivered,5,95.6674,-1.6940087195454212,False
1311.0,fedex,groceries,van,express,west,stormy,246.6,26.16,12,6,yes,delayed,2,1361.48,1.918099967847904,False
1312.0,dhl,fragile items,ev bike,standard,north,foggy,83.6,48.95,6,24,no,delivered,5,564.85,-0.07969979580502849,False
1313.0,amazon logistics,furniture,ev van,two day,east,cold,87.8,19.26,3,16,no,delivered,4,496.78,-1.052245494463303,False
1314.0,amazon logistics,groceries,bike,same day,east,clear,250.8,14.28,7,8,no,delivered,4,1396.84,0.2312809557009331,False
1315.0,ecom express,furniture,truck,standard,east,clear,26.8,1.87,3,24,no,delivered,4,139.61,-1.0472738755203648,False
1316.0,ekart,groceries,van,express,north,stormy,286.4,1.81,11,7,yes,delayed,3,1487.43,1.492263696159071,False
1317.0,xpressbees,furniture,ev bike,express,north,cold,100.0,25.1,2,4,no,delivered,5,625.3,-1.3592220210820967,False
1318.0,shadowfax,fragile items,scooter,same day,east,hot,100.7,30.64,5,8,no,delivered,4,695.42,-0.398434393809568,False
1319.0,fedex,cosmetics,scooter,two day,south,hot,210.0,41.14,8,16,no,delivered,3,1173.42,0.608620055208962,False
1320.0,dhl,electronics,ev bike,express,north,clear,108.9,16.85,2,4,no,delivered,4,645.05,-1.3521717493417245,False
1321.0,blue dart,electronics,ev van,two day,central,clear,82.0,33.1,4,16,no,delivered,4,509.3,-0.7233686741143186,False
1322.0,ekart,electronics,bike,two day,east,rainy,48.6,0.67,4,16,no,delivered,5,244.38,-0.7152822741586374,False
1323.0,fedex,cosmetics,truck,express,east,hot,100.2,2.57,3,4,no,delivered,3,558.71,-1.0282298355897157,False
1324.0,amazon logistics,clothing,ev bike,two day,west,clear,291.8,41.48,10,16,no,delivered,5,1583.44,1.1939257933241103,False
1325.0,amazon logistics,groceries,bike,two day,west,foggy,40.2,9.2,5,16,no,delivered,5,228.6,-0.41048226938118504,False
1326.0,blue dart,fragile items,truck,express,south,foggy,280.9,37.14,10,7,yes,failed,2,1565.92,1.166734563400262,False
1327.0,xpressbees,clothing,ev van,same day,north,clear,172.7,40.96,5,8,no,delivered,5,1086.38,-0.4161428579153878,False
1328.0,delhivery,clothing,ev van,two day,east,stormy,202.7,48.56,8,16,no,delivered,5,1159.18,0.5892434801671128,False
1329.0,xpressbees,electronics,scooter,same day,south,rainy,238.9,10.03,5,8,no,delivered,4,1324.59,-0.4161428579153878,False
1330.0,dhl,documents,ev van,same day,central,clear,14.2,41.65,3,8,no,delivered,5,295.95,-1.0340537609575504,False
1331.0,fedex,electronics,van,two day,central,foggy,292.3,11.9,9,16,no,delivered,5,1497.2,0.9359900333686975,False
1332.0,xpressbees,pharmacy,van,same day,central,foggy,228.1,9.39,9,8,yes,delayed,3,1268.67,0.8412960263068908,False
1333.0,dhl,cosmetics,scooter,express,west,rainy,240.8,31.17,7,6,yes,delayed,3,1347.51,0.2384181925791455,False
1334.0,amazon logistics,clothing,ev bike,same day,central,clear,128.3,7.5,4,8,no,delivered,5,764.0,-0.7313638819222441,False
1335.0,fedex,furniture,bike,two day,central,clear,179.5,33.77,5,16,no,delivered,4,998.81,-0.3734898792702447,False
1336.0,ecom express,documents,ev bike,express,north,hot,168.8,39.2,6,5,yes,delayed,2,1011.6,-0.07962978551139223,False
1337.0,shadowfax,electronics,bike,two day,west,hot,30.3,43.62,1,16,no,delivered,5,282.36,-1.6510819105725423,False
1338.0,ekart,furniture,ev van,standard,east,hot,58.9,6.14,2,24,no,delivered,3,312.92,-1.3460096942494113,False
1339.0,xpressbees,cosmetics,scooter,express,north,rainy,230.8,5.53,6,6,no,delivered,4,1220.59,-0.10178313685981814,False
1340.0,dhl,documents,truck,standard,west,stormy,148.8,27.92,10,24,no,delivered,4,827.76,1.1927721577316674,False
1341.0,fedex,fragile items,scooter,two day,north,cold,56.5,33.51,3,16,no,delivered,4,383.03,-1.0282298355897157,False
1342.0,blue dart,automobile parts,bike,same day,central,cold,257.4,37.16,7,8,no,delivered,5,1498.48,0.22168294464297167,False
1343.0,blue dart,electronics,bike,standard,west,hot,52.0,6.9,3,24,no,delivered,4,280.7,-1.0383858803667487,False
1344.0,shadowfax,clothing,ev van,standard,south,clear,277.1,34.85,8,24,no,delivered,4,1490.05,0.5410512437626627,False
1345.0,blue dart,documents,bike,same day,north,foggy,226.7,28.09,8,8,yes,delayed,3,1317.77,0.5367001508954018,False
1346.0,ecom express,fragile items,bike,express,central,cold,244.9,12.21,9,6,yes,delayed,3,1311.13,0.8880143044975803,False
1347.0,amazon logistics,clothing,truck,standard,central,hot,152.1,12.56,6,24,no,delivered,4,798.18,-0.08960065684012597,False
1348.0,xpressbees,furniture,ev van,two day,east,clear,151.1,48.64,5,16,no,delivered,5,901.42,-0.4161428579153878,False
1349.0,xpressbees,furniture,bike,express,central,cold,36.9,39.37,2,2,no,delivered,5,352.61,-1.3592220210820967,False
1350.0,shadowfax,clothing,scooter,same day,west,foggy,280.2,12.55,10,8,yes,delayed,2,1538.65,1.1673750021441498,False
1351.0,delhivery,electronics,truck,two day,west,clear,117.5,6.9,4,16,no,delivered,5,608.2,-0.6885400074729545,False
1352.0,dhl,clothing,van,standard,east,clear,171.6,37.78,5,24,no,delivered,3,971.34,-0.3978177841892025,False
1353.0,fedex,electronics,bike,express,north,foggy,22.7,15.32,2,2,no,delivered,3,209.46,-1.3555998137494514,False
1354.0,ecom express,furniture,ev van,same day,south,cold,60.3,0.67,3,8,no,delivered,5,403.12,-1.0472738755203648,False
1355.0,blue dart,automobile parts,van,two day,south,stormy,261.1,32.17,16,16,yes,delayed,2,1402.01,3.0568378009148427,True
1356.0,fedex,groceries,ev bike,standard,north,foggy,131.5,25.69,6,24,no,delivered,4,734.57,-0.04611990111050912,False
1357.0,dhl,documents,van,express,west,stormy,115.9,10.57,11,4,yes,delayed,3,661.21,1.5108901461158415,False
1358.0,blue dart,documents,truck,two day,north,rainy,79.6,45.93,8,16,no,delivered,4,535.79,0.5367001508954018,False
1359.0,delhivery,automobile parts,ev van,express,south,clear,287.9,37.47,8,7,yes,failed,2,1601.91,0.5892434801671128,False
1360.0,dhl,automobile parts,scooter,standard,west,foggy,202.9,10.85,10,24,no,delivered,5,1047.05,1.1927721577316674,False
1361.0,delhivery,pharmacy,ev bike,express,east,rainy,148.6,49.52,10,4,yes,failed,1,942.16,1.2281352239871464,False
1362.0,delhivery,furniture,scooter,standard,east,cold,286.5,17.25,8,24,no,delivered,5,1484.25,0.5892434801671128,False
1363.0,dhl,clothing,scooter,same day,central,rainy,173.0,12.85,12,8,yes,failed,1,1003.55,1.8290081345000155,False
1364.0,blue dart,automobile parts,bike,two day,east,rainy,279.2,5.17,10,16,no,delivered,5,1411.51,1.166734563400262,False
1365.0,fedex,electronics,van,standard,west,foggy,48.7,32.71,3,24,no,delivered,5,341.63,-1.0282298355897157,False
1366.0,delhivery,clothing,truck,express,west,foggy,123.8,29.94,5,4,yes,delayed,2,758.82,-0.36909413556293763,False
1367.0,ekart,cosmetics,truck,same day,north,stormy,164.6,22.27,8,8,yes,delayed,2,989.81,0.5461725660229103,False
1368.0,fedex,clothing,van,standard,east,clear,54.4,22.32,2,24,no,delivered,4,338.96,-1.3555998137494514,False
1369.0,ecom express,electronics,van,same day,east,cold,190.8,26.49,5,8,no,delivered,3,1133.47,-0.4021778155143831,False
1370.0,shadowfax,pharmacy,scooter,standard,north,rainy,221.4,4.22,13,24,no,delivered,5,1119.66,2.1068606397163805,True
1371.0,amazon logistics,electronics,ev van,same day,north,stormy,72.5,23.46,6,8,no,delivered,5,532.88,-0.08960065684012597,False
1372.0,dhl,documents,van,express,south,cold,118.5,45.65,2,4,no,delivered,5,779.45,-1.3521717493417245,False
1373.0,fedex,pharmacy,scooter,two day,east,clear,278.5,41.85,6,16,no,delivered,5,1518.05,-0.04611990111050912,False
1374.0,dhl,clothing,ev van,two day,east,foggy,177.1,32.53,6,16,no,delivered,4,983.09,-0.07969979580502849,False
1375.0,amazon logistics,cosmetics,truck,two day,south,stormy,209.1,46.24,7,16,no,delivered,3,1184.22,0.2312809557009331,False
1376.0,ecom express,electronics,ev van,standard,south,clear,238.9,48.79,6,24,no,delivered,4,1340.87,-0.07962978551139223,False
